"Date","Time","Test Total Time",,
"01/13/25","15:15:43","(hh:mm:ss): 1:50:27",,
,,,,
"Rated Capacity","Tested Capacity","PASS",,,
"15.30 Ah","5.52 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","LiMn2O4","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"3.000 Amps","Minutes",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"250113_Drop","160.000","12.525","3.000","999.90"
"250113_Drop","161.000","12.521","3.000","999.90"
"250113_Drop","162.000","12.517","3.000","999.90"
"250113_Drop","163.000","12.521","3.000","999.90"
"250113_Drop","164.000","12.521","3.000","999.90"
"250113_Drop","165.000","12.521","3.000","999.90"
"250113_Drop","166.000","12.521","3.000","999.90"
"250113_Drop","167.000","12.525","3.000","999.90"
"250113_Drop","168.000","12.525","3.000","999.90"
"250113_Drop","169.000","12.529","3.000","999.90"
"250113_Drop","170.000","12.529","3.000","999.90"
"250113_Drop","171.000","12.525","3.000","999.90"
"250113_Drop","172.000","12.521","3.000","999.90"
"250113_Drop","173.000","12.536","3.000","999.90"
"250113_Drop","174.000","12.540","3.000","999.90"
"250113_Drop","175.000","12.536","3.000","999.90"
"250113_Drop","176.000","12.533","3.000","999.90"
"250113_Drop","177.000","12.533","3.000","999.90"
"250113_Drop","178.000","12.533","3.000","999.90"
"250113_Drop","179.000","12.529","3.000","999.90"
"250113_Drop","180.000","12.521","3.000","999.90"
"250113_Drop","181.000","12.517","3.000","999.90"
"250113_Drop","182.000","12.521","3.000","999.90"
"250113_Drop","183.000","12.517","3.000","999.90"
"250113_Drop","184.000","12.509","3.000","999.90"
"250113_Drop","185.000","12.509","3.000","999.90"
"250113_Drop","186.000","12.509","3.000","999.90"
"250113_Drop","187.000","12.513","3.000","999.90"
"250113_Drop","188.000","12.513","3.000","999.90"
"250113_Drop","189.000","12.533","3.000","999.90"
"250113_Drop","190.000","12.533","3.000","999.90"
"250113_Drop","191.000","12.533","3.000","999.90"
"250113_Drop","192.000","12.533","3.000","999.90"
"250113_Drop","193.000","12.533","3.000","999.90"
"250113_Drop","194.000","12.521","3.000","999.90"
"250113_Drop","195.000","12.517","3.000","999.90"
"250113_Drop","196.000","12.521","3.000","999.90"
"250113_Drop","197.000","12.517","3.000","999.90"
"250113_Drop","198.000","12.517","3.000","999.90"
"250113_Drop","199.000","12.533","3.000","999.90"
"250113_Drop","200.000","12.540","3.000","999.90"
"250113_Drop","201.000","12.540","3.000","999.90"
"250113_Drop","202.000","12.536","3.000","999.90"
"250113_Drop","203.000","12.533","3.000","999.90"
"250113_Drop","204.000","12.517","3.000","999.90"
"250113_Drop","205.000","12.513","3.000","999.90"
"250113_Drop","206.000","12.509","3.000","999.90"
"250113_Drop","207.000","12.540","3.000","999.90"
"250113_Drop","208.000","12.540","3.000","999.90"
"250113_Drop","209.000","12.533","3.000","999.90"
"250113_Drop","210.000","12.533","3.000","999.90"
"250113_Drop","211.000","12.536","3.000","999.90"
"250113_Drop","212.000","12.533","3.000","999.90"
"250113_Drop","213.000","12.525","3.000","999.90"
"250113_Drop","214.000","12.525","3.000","999.90"
"250113_Drop","215.000","12.517","3.000","999.90"
"250113_Drop","216.000","12.517","3.000","999.90"
"250113_Drop","217.000","12.517","3.000","999.90"
"250113_Drop","218.000","12.521","3.000","999.90"
"250113_Drop","219.000","12.517","3.000","999.90"
"250113_Drop","220.000","12.513","3.000","999.90"
"250113_Drop","221.000","12.513","3.000","999.90"
"250113_Drop","222.000","12.517","3.000","999.90"
"250113_Drop","223.000","12.533","3.000","999.90"
"250113_Drop","224.000","12.525","3.000","999.90"
"250113_Drop","225.000","12.525","3.000","999.90"
"250113_Drop","226.000","12.521","3.000","999.90"
"250113_Drop","227.000","12.525","3.000","999.90"
"250113_Drop","228.000","12.513","3.000","999.90"
"250113_Drop","229.000","12.517","3.000","999.90"
"250113_Drop","230.000","12.513","3.000","999.90"
"250113_Drop","231.000","12.513","3.000","999.90"
"250113_Drop","232.000","12.509","3.000","999.90"
"250113_Drop","233.000","12.517","3.000","999.90"
"250113_Drop","234.000","12.513","3.000","999.90"
"250113_Drop","235.000","12.505","3.000","999.90"
"250113_Drop","236.000","12.513","3.000","999.90"
"250113_Drop","237.000","12.509","3.000","999.90"
"250113_Drop","238.000","12.505","3.000","999.90"
"250113_Drop","239.000","12.513","3.000","999.90"
"250113_Drop","240.000","12.513","3.000","999.90"
"250113_Drop","241.000","12.529","3.000","999.90"
"250113_Drop","242.000","12.525","3.000","999.90"
"250113_Drop","243.000","12.517","3.000","999.90"
"250113_Drop","244.000","12.505","3.000","999.90"
"250113_Drop","245.000","12.505","3.000","999.90"
"250113_Drop","246.000","12.525","3.000","999.90"
"250113_Drop","247.000","12.521","3.000","999.90"
"250113_Drop","248.000","12.497","3.000","999.90"
"250113_Drop","249.000","12.497","3.000","999.90"
"250113_Drop","250.000","12.521","3.000","999.90"
"250113_Drop","251.000","12.525","3.000","999.90"
"250113_Drop","252.000","12.521","3.000","999.90"
"250113_Drop","253.000","12.497","3.000","999.90"
